time,ax,ay,az,aT
164.8160,-0.2174,0.0790,-0.0936,0.250
164.8210,-0.1074,0.0479,0.2889,0.312
164.8260,-0.1742,0.0574,-0.1010,0.209
164.8300,-0.1450,0.1028,-0.4402,0.475
164.8340,-0.0350,-0.0096,0.0240,0.043
164.8390,0.0770,-0.2174,0.2151,0.315
164.8470,-0.1476,-0.1979,-0.0910,0.263
164.8490,-0.2975,0.0173,-0.4183,0.514
164.8530,-0.2327,0.0556,0.1701,0.294
164.8590,-0.0848,-0.1764,0.3419,0.394
164.8630,0.2140,0.0651,-0.1006,0.245
164.8680,0.1040,0.0673,-0.2200,0.252
164.8730,0.0774,0.0504,0.2200,0.239
164.8780,-0.1476,-0.2389,0.1098,0.302
164.8830,0.0654,0.0218,-0.2010,0.213
164.8880,0.0891,0.0074,-0.0789,0.119
164.8950,0.0697,0.0671,0.1196,0.154
164.8990,-0.0858,-0.1984,-0.0096,0.216
164.9030,-0.0211,-0.0477,-0.0096,0.053
164.9090,0.0935,-0.0190,-0.0980,0.137
164.9130,0.1149,-0.0334,-0.0334,0.124
164.9180,0.1338,-0.1982,0.0264,0.241
164.9230,0.3151,-0.1884,0.1076,0.383
164.9290,0.2167,0.0794,0.0501,0.236
164.9330,0.0591,0.1747,-0.2247,0.291
164.9380,-0.1177,0.0812,0.0910,0.169
164.9440,0.0398,-0.0721,0.2701,0.282
164.9470,0.0277,0.0712,-0.1269,0.148
164.9520,-0.2299,0.1093,-0.3108,0.402
164.9570,-0.1959,0.1092,0.2823,0.361
164.9620,0.0454,-0.1227,0.1839,0.226
164.9680,0.1315,-0.0270,-0.3660,0.390
164.9720,-0.1023,0.0995,-0.1217,0.188
164.9770,-0.0282,0.1257,0.4018,0.422
164.9810,0.1508,0.1304,0.2579,0.326
164.9870,0.0984,0.0011,-0.1487,0.178
164.9940,-0.0971,0.0657,-0.1150,0.164
165.0000,-0.2093,0.0799,0.4157,0.472
165.0040,0.3261,0.0680,-0.0246,0.334
165.0060,0.0962,-0.0563,-0.0341,0.117
165.0130,0.1108,0.0084,-0.3161,0.335
165.0210,-0.4102,0.0252,0.2029,0.458
165.0210,-0.1014,0.0204,0.3054,0.322
165.0270,-0.0822,0.0084,-0.1156,0.142
165.0310,-0.0819,-0.0871,-0.2899,0.314
165.0350,-0.0579,-0.0415,0.3199,0.328
165.0400,0.0422,-0.0700,0.2239,0.238
165.0460,0.0326,-0.1152,-0.2233,0.253
165.0500,-0.1034,-0.0602,-0.3162,0.338
165.0550,-0.2969,0.1694,0.1693,0.382
165.0600,-0.0630,-0.0195,0.4846,0.489
165.0650,0.0373,0.0115,-0.3931,0.395
165.0700,-0.1011,-0.0220,-0.4524,0.464
165.0780,-0.2589,0.0880,0.4205,0.502
165.0800,0.0944,-0.0699,0.4773,0.492
165.0850,0.1660,0.0161,-0.5414,0.566
165.0900,0.0467,0.0591,-0.4762,0.482
165.0960,-0.0207,0.1713,0.4517,0.484
165.1000,0.0742,-0.1922,0.4440,0.489
165.1050,0.0456,-0.1036,-0.4026,0.418
165.1130,-0.1427,-0.0581,-0.2826,0.322
165.1190,0.0175,0.0041,0.5351,0.535
165.1200,0.1268,-0.1393,0.3647,0.410
165.1250,0.1294,-0.1847,-0.3073,0.381
165.1310,0.0748,0.0234,-0.1802,0.197
165.1390,0.1439,0.1738,0.4724,0.524
165.1390,0.1218,0.1017,0.2806,0.322
165.1500,0.0550,-0.0204,-0.2001,0.208
165.1500,-0.2291,-0.0181,-0.0755,0.242
165.1540,-0.0090,0.1731,0.2496,0.304
165.1630,-0.0522,0.1226,0.0485,0.142
165.1640,-0.0495,-0.1236,-0.3148,0.342
165.1690,-0.3120,-0.0327,-0.1160,0.334
165.1730,0.0063,0.1657,0.2019,0.261
165.1780,0.0253,0.0388,0.0989,0.109
165.1830,0.1402,-0.1023,-0.0518,0.181
165.1880,-0.0629,-0.1428,0.0391,0.161
165.1940,-0.0674,0.0845,0.2255,0.250
165.2070,-0.0123,0.0366,0.1846,0.189
165.2080,0.1383,0.0031,-0.0379,0.143
165.2090,0.0450,-0.0852,0.0123,0.097
165.2140,-0.0386,0.0750,0.1987,0.216
165.2170,-0.1295,0.0439,0.0718,0.154
165.2220,-0.0027,0.0393,-0.0788,0.088
165.2270,-0.0169,0.1182,-0.3105,0.333
165.2320,0.0119,0.0991,-0.1453,0.176
165.2370,0.0714,-0.0826,0.3090,0.328
165.2430,0.1714,-0.1755,0.0744,0.256
165.2480,-0.1966,-0.0224,-0.2818,0.344
165.2580,-0.2320,0.0876,-0.0520,0.253
165.2580,-0.0434,0.0564,0.3137,0.322
165.2620,0.1164,0.0037,-0.0237,0.119
165.2680,-0.2084,0.0920,-0.2722,0.355
165.2720,-0.1005,0.0823,-0.0902,0.158
165.2780,-0.0102,-0.0898,0.1728,0.195
165.2820,0.0447,0.0011,-0.0043,0.045
165.2870,-0.1892,-0.0658,-0.0951,0.222
165.2910,0.0497,0.0156,0.2205,0.227
165.2960,0.2235,0.0896,0.0219,0.242
165.3040,0.2543,-0.0946,-0.0355,0.274
165.3060,0.1131,-0.1495,0.1414,0.235
165.3110,0.1343,0.0991,0.0312,0.170
165.3160,0.2104,0.1061,-0.2436,0.339
165.3210,0.0524,-0.2049,0.1510,0.260
165.3260,-0.1389,-0.1091,0.1484,0.231
165.3300,-0.1410,0.1538,-0.1362,0.249
165.3350,-0.1980,0.2037,-0.2364,0.370
165.3410,0.0961,-0.0834,-0.0401,0.133
165.3450,-0.0738,-0.1025,0.2921,0.318
165.3500,0.0532,0.1722,-0.3200,0.367
165.3560,0.0391,0.2077,-0.2838,0.354
165.3610,0.2016,-0.0769,0.3284,0.393
165.3650,0.2178,-0.1726,0.1798,0.331
165.3700,0.1415,0.1191,-0.3271,0.376
165.3750,-0.0830,0.2218,-0.0064,0.237
165.3800,-0.1045,0.0804,0.3138,0.340
165.3840,-0.1116,-0.1658,0.0219,0.201
165.3890,-0.2117,-0.1297,-0.0761,0.260
165.3970,-0.0942,0.1048,-0.0139,0.142
165.4030,0.0254,0.0475,0.3685,0.372
165.4050,0.2116,-0.0457,0.2748,0.350
165.4190,0.1016,0.0715,-0.3995,0.418
165.4190,-0.2017,0.0548,-0.2054,0.293
165.4190,-0.0844,0.0023,0.3923,0.401
165.4240,-0.0535,0.0239,0.0047,0.059
165.4320,-0.1702,0.0215,-0.3442,0.385
165.4340,-0.1578,0.0168,0.0004,0.159
165.4390,-0.0600,-0.1864,0.3062,0.363
165.4440,0.1428,-0.3177,-0.0502,0.352
165.4490,0.0209,0.0028,-0.2342,0.235
165.4540,-0.0675,0.1725,-0.0666,0.197
165.4590,-0.0127,-0.0977,0.2896,0.306
165.4650,0.1113,-0.1765,0.1530,0.259
165.4680,0.0777,0.0435,-0.4590,0.468
165.4730,-0.0228,0.1940,0.1151,0.227
165.4800,0.0365,-0.0428,0.4065,0.410
165.4830,0.1079,0.0145,0.0308,0.113
165.4880,0.1080,-0.0836,-0.6121,0.627
165.4980,-0.0449,0.0264,0.1988,0.206
165.4980,0.0574,0.0001,0.2201,0.227
165.5030,0.1768,-0.0144,-0.1148,0.211
165.5080,0.1218,-0.2151,-0.3464,0.426
165.5150,0.0403,-0.1456,0.2371,0.281
165.5210,0.1381,-0.0284,0.0624,0.154
165.5230,0.4797,-0.0596,-0.0883,0.491
165.5280,0.2568,-0.0883,0.0743,0.282
165.5320,0.1419,0.0909,0.1555,0.229
165.5370,-0.0304,0.2101,0.1505,0.260
165.5420,0.3472,0.1859,-0.1340,0.416
165.5470,0.0144,-0.1060,0.1481,0.183
165.5520,0.0051,0.0351,-0.0552,0.066
165.5560,-0.2456,0.1616,-0.0002,0.294
165.5620,0.1180,-0.0129,-0.1197,0.169
165.5670,-0.1019,-0.1444,-0.0287,0.179
165.5710,0.1111,0.0207,-0.0669,0.131
165.5770,-0.0396,0.1592,-0.2413,0.292
165.5830,-0.0444,0.0825,0.0793,0.123
165.5870,-0.0514,-0.0084,0.0840,0.099
165.5940,0.0301,0.0586,-0.2149,0.225
165.5970,-0.0200,0.1183,-0.1764,0.213
165.6010,-0.0319,-0.0346,0.2540,0.258
165.6060,-0.1133,-0.1278,0.0052,0.171
165.6150,-0.0792,0.0756,-0.4035,0.418
165.6160,-0.3132,0.1498,-0.2596,0.434
165.6210,0.0048,0.0350,0.2187,0.222
165.6260,-0.2367,-0.0844,-0.0875,0.266
165.6310,-0.1977,-0.0028,-0.3741,0.423
165.6350,-0.3911,-0.0504,0.0660,0.400
165.6400,0.0655,-0.1625,0.3742,0.413
165.6460,-0.0112,-0.2651,-0.3097,0.408
165.6500,0.0155,-0.0424,-0.2830,0.287
165.6550,-0.1233,0.0198,0.1236,0.176
165.6600,0.0437,-0.1427,0.2668,0.306
165.6650,0.0819,-0.1306,-0.2354,0.281
165.6700,-0.0136,-0.0230,-0.1132,0.116
165.6740,-0.0497,0.1326,0.3195,0.349
165.6800,0.0957,-0.1281,0.1279,0.205
165.6840,0.0622,-0.0873,-0.1303,0.169
165.6890,0.0287,-0.0203,-0.0394,0.053
165.7010,0.0928,0.1732,0.0563,0.204
165.7010,0.1308,-0.0660,0.0992,0.177
165.7060,0.1354,-0.0995,-0.0037,0.168
165.7110,0.0468,-0.1258,-0.0347,0.139
165.7150,0.2475,-0.0635,0.0920,0.272
165.7190,0.1776,-0.1423,-0.0659,0.237
165.7250,0.1727,-0.1350,0.0585,0.227
165.7290,0.1201,0.0347,-0.0778,0.147
165.7330,0.1870,0.0991,0.1541,0.262
165.7380,0.2058,-0.0422,0.2447,0.323
165.7470,0.1004,-0.0136,0.1536,0.184
165.7490,0.0265,0.1178,-0.0975,0.155
165.7530,-0.1478,0.1248,-0.0735,0.207
165.7580,0.0770,-0.0905,0.2588,0.285
165.7630,0.1462,-0.2625,0.0553,0.305
165.7680,0.1296,0.0150,-0.1144,0.174
165.7730,0.0653,0.1751,-0.0904,0.208
165.7800,-0.0089,0.1749,0.1248,0.215
165.7830,0.0820,-0.0379,0.0673,0.113
165.7880,0.0581,-0.0164,-0.1072,0.123
165.7930,-0.0541,0.1318,-0.1215,0.187
165.7980,-0.0182,0.0384,0.2515,0.255
165.8020,0.1059,-0.1622,0.2249,0.297
165.8080,0.0055,-0.1093,-0.0669,0.128
165.8150,0.0369,0.1728,-0.2007,0.267
165.8180,-0.0947,0.1225,0.0935,0.181
165.8230,0.1323,0.0580,0.0504,0.153
165.8280,-0.0040,0.0484,-0.3870,0.390
165.8320,-0.0252,0.0676,-0.3148,0.323
165.8370,-0.0540,-0.0303,0.2974,0.304
165.8410,0.1606,-0.1664,0.0628,0.240
165.8470,-0.1671,-0.1088,-0.3507,0.403
165.8520,-0.2406,0.0204,-0.1352,0.277
165.8570,-0.2239,0.0970,0.3764,0.449
165.8620,0.1131,-0.0895,-0.0256,0.147
165.8660,-0.1664,-0.0464,-0.2359,0.292
165.8710,-0.0251,0.0469,0.1086,0.121
165.8760,-0.0064,0.0038,0.0391,0.040
165.8850,0.1130,-0.0560,-0.0398,0.132
165.8860,-0.0616,-0.2018,-0.0445,0.216
165.8910,0.0459,0.0685,0.3045,0.315
165.9000,0.1592,0.1629,-0.0872,0.244
165.9010,0.2474,-0.0884,-0.1923,0.326
165.9070,0.1053,-0.1351,0.1368,0.219
165.9110,0.0617,-0.0580,0.2187,0.235
165.9160,-0.0243,0.1156,-0.1130,0.163
165.9200,0.0235,-0.0492,-0.2520,0.258
165.9260,-0.0527,-0.1581,0.1131,0.201
165.9310,-0.0548,-0.1023,0.0790,0.140
165.9360,0.0338,0.1737,-0.1068,0.207
165.9400,0.0551,0.1200,0.0033,0.132
165.9470,0.1599,0.0672,0.3617,0.401
165.9510,0.1120,0.0241,-0.0928,0.147
165.9560,0.0094,0.1340,-0.1883,0.231
165.9590,0.1051,0.0383,0.2039,0.233
165.9660,-0.0242,-0.0048,0.2730,0.274
165.9700,-0.0311,0.0501,-0.1575,0.168
165.9750,0.0434,0.1647,-0.1908,0.256
165.9790,0.1101,0.0642,0.3447,0.368
165.9840,0.0739,-0.0242,0.2750,0.286
165.9890,-0.0930,-0.0600,-0.4662,0.479
165.9940,-0.2335,0.0620,-0.0856,0.256
166.0050,0.0867,0.0237,0.4713,0.480
166.0060,0.1198,-0.0767,0.1505,0.207
166.0120,0.1106,0.0262,-0.5786,0.590
166.0200,0.0127,-0.0741,0.1056,0.130
166.0200,0.0193,0.0170,0.7985,0.799
166.0250,-0.0047,0.0432,-0.0819,0.093
166.0290,-0.2620,0.1341,-0.4737,0.558
166.0360,-0.1541,0.1438,0.0048,0.211
166.0380,-0.0806,-0.0809,0.3394,0.358
166.0430,0.0532,-0.2098,-0.0410,0.220
166.0480,-0.1663,-0.1545,-0.5046,0.553
166.0530,-0.3071,0.1492,0.0385,0.344
166.0580,-0.0299,-0.1519,0.3420,0.375
166.0640,-0.0039,-0.1709,0.1193,0.208
166.0680,0.0991,0.0300,-0.6623,0.670
166.0730,0.0535,0.1734,0.1869,0.260
166.0780,0.1939,-0.0658,0.3516,0.407
166.0840,0.0930,-0.0706,-0.0599,0.131
166.0900,-0.1051,0.0177,-0.6693,0.678
166.0920,0.0527,0.0989,0.2397,0.265
166.0990,0.1977,0.0797,0.3111,0.377
166.1040,0.1831,-0.0138,-0.2222,0.288
166.1070,-0.1322,-0.0713,-0.3199,0.353
166.1120,-0.0510,-0.0305,-0.0041,0.060
166.1170,-0.0178,-0.1524,0.0796,0.173
166.1220,0.3384,-0.2287,-0.0806,0.416
166.1270,0.0968,-0.0565,-0.0590,0.127
166.1340,-0.1038,0.1753,0.0797,0.219
166.1370,0.0612,0.1319,0.1035,0.179
166.1420,0.3478,-0.0332,-0.0663,0.356
166.1480,0.1514,0.0385,0.0532,0.165
166.1520,0.0487,0.2032,0.0101,0.209
166.1570,-0.1138,0.1981,-0.1261,0.261
166.1610,0.0750,-0.1296,-0.0734,0.167
166.1660,-0.1068,-0.2418,-0.0398,0.267
166.1710,-0.0467,0.0668,-0.0422,0.092
166.1760,-0.1444,0.2483,-0.1210,0.312
166.1820,-0.0893,0.0281,0.0274,0.098
166.1860,-0.2038,-0.1391,0.0942,0.264
166.1910,0.0142,0.0117,-0.0588,0.062
166.2010,-0.0050,0.1648,-0.0181,0.166
166.2010,0.1120,0.0071,0.1301,0.172
166.2060,-0.0913,-0.0789,0.0630,0.136
166.2110,-0.1482,-0.0502,-0.2525,0.297
166.2160,-0.2960,0.1315,-0.1088,0.342
166.2210,0.1295,-0.0430,0.2641,0.297
166.2250,0.0574,0.0192,-0.0732,0.095
166.2310,-0.0211,0.0766,-0.4244,0.432
166.2390,-0.3055,-0.0189,0.2787,0.414
166.2400,0.0960,-0.1813,0.2760,0.344
166.2450,0.0958,-0.2192,-0.3290,0.407
166.2500,-0.0400,0.0797,-0.2616,0.276
166.2540,-0.0855,0.1729,0.2836,0.343
166.2590,-0.0309,-0.2049,0.2928,0.359
166.2650,-0.0070,-0.2023,-0.2142,0.295
166.2690,-0.1286,-0.0182,-0.1518,0.200
166.2740,0.0362,0.1158,0.3454,0.366
166.2790,0.0858,-0.1759,0.1944,0.276
166.2840,0.1240,-0.0491,-0.3340,0.360
166.2890,0.0999,-0.0945,0.0130,0.138
166.2940,0.1281,0.1184,0.3738,0.413
166.2990,0.1087,-0.1638,-0.1309,0.236
166.3040,-0.0513,-0.0131,-0.0829,0.098
166.3090,0.0394,-0.0656,-0.0685,0.103
166.3160,0.0893,-0.0058,0.2590,0.274
166.3190,0.1991,-0.1874,-0.1524,0.313
166.3240,0.1584,-0.1872,-0.0805,0.258
166.3280,0.0006,-0.0628,0.0750,0.098
166.3340,0.0460,0.1116,0.0318,0.125
166.3380,0.0390,0.1639,-0.1713,0.240
166.3430,0.3282,-0.0227,0.0344,0.331
166.3490,0.2081,0.0514,0.2017,0.294
166.3530,0.1031,0.1732,-0.2837,0.348
166.3580,-0.0354,0.0177,0.0010,0.040
166.3630,0.1078,-0.1352,0.2280,0.286
166.3690,0.0262,-0.1470,0.0748,0.167
166.3730,-0.0069,0.0969,-0.2168,0.238
166.3780,-0.3030,0.0824,0.0439,0.317
166.3840,0.0151,0.0321,0.2972,0.299
166.3890,0.0127,-0.0158,-0.0473,0.051
166.3940,-0.0730,-0.0181,-0.0998,0.125
166.3980,0.0275,0.0704,0.3591,0.367
166.4030,0.1538,-0.0229,0.2798,0.320
166.4090,0.1392,-0.0371,0.0142,0.145
166.4160,0.0152,0.1184,-0.2033,0.236
166.4210,-0.2359,0.1684,0.1578,0.330
166.4220,0.0987,0.0416,0.2819,0.302
166.4270,0.0197,0.0152,-0.1749,0.177
166.4320,-0.2310,-0.0659,-0.0839,0.254
166.4380,-0.4102,-0.0204,0.5065,0.652
166.4410,-0.0252,-0.1016,0.0781,0.131
166.4460,-0.0084,-0.1684,-0.3115,0.354
166.4520,0.0037,-0.0679,-0.0745,0.101
166.4560,-0.2523,0.1712,0.2745,0.410
166.4610,0.0154,0.0371,0.0136,0.042
166.4660,-0.0468,-0.1374,-0.3353,0.365
166.4710,-0.1137,-0.0846,-0.0935,0.170
166.4760,-0.0037,0.1593,0.1886,0.247
166.4810,0.1634,0.0467,0.1214,0.209
166.4880,0.1010,-0.1064,-0.1870,0.238
166.4910,-0.0998,-0.1063,-0.0864,0.169
166.4960,0.0173,0.1424,-0.0026,0.143
166.5030,0.2250,0.0204,0.1909,0.296
166.5060,0.1362,0.0705,-0.0722,0.169
166.5140,-0.0980,-0.0611,-0.2418,0.268
166.5180,-0.1648,-0.0777,0.2054,0.275
166.5200,0.1051,-0.1685,-0.0338,0.201
166.5260,0.0573,-0.1135,-0.1150,0.171
166.5300,-0.0642,0.0561,-0.2129,0.229
166.5380,-0.0258,0.1731,0.2319,0.291
166.5430,0.2631,0.0868,0.2699,0.387
166.5440,0.4300,0.0246,0.0042,0.431
166.5510,0.1715,0.0652,-0.1272,0.223
166.5550,0.0354,0.1057,0.0809,0.138
166.5590,0.0042,-0.0426,0.4560,0.458
166.5660,-0.0126,-0.1286,-0.0847,0.155
166.5690,-0.0935,-0.0354,-0.2925,0.309
166.5740,0.0023,0.1344,0.1094,0.173
166.5800,0.0544,0.1104,0.2837,0.309
166.5850,-0.0817,0.0003,-0.1014,0.130
166.5890,-0.3702,-0.0331,-0.3570,0.515
166.5940,-0.3265,-0.0809,0.1286,0.360
166.6030,0.1036,-0.1142,0.2025,0.255
166.6050,0.2469,-0.1833,0.0397,0.310
166.6110,0.0582,-0.0085,0.0254,0.064
166.6140,-0.1231,0.1733,0.1950,0.289
166.6220,0.0276,0.0514,-0.0442,0.073
166.6240,0.2115,-0.0513,0.0251,0.219
166.6280,0.1108,0.0038,-0.1661,0.200
166.6330,-0.0397,0.1402,-0.0058,0.146
166.6380,-0.0852,-0.0773,0.1400,0.181
166.6420,0.0843,-0.3327,0.0299,0.345
166.6480,-0.0448,-0.0622,-0.3023,0.312
166.6530,-0.0971,0.1911,-0.1920,0.288
166.6580,-0.2717,-0.0385,0.3125,0.416
166.6630,-0.0114,-0.2463,0.2094,0.323
166.6680,-0.1809,-0.0573,-0.5557,0.587
166.6730,-0.1755,0.1435,-0.0507,0.232
166.6780,-0.1304,-0.0716,0.6042,0.622
166.6830,0.0988,-0.1075,-0.1040,0.179
166.6880,0.0846,0.0216,-0.6416,0.647
166.6930,0.1300,0.0383,0.2961,0.326
166.6970,0.2271,0.0168,0.4104,0.469
166.7030,0.0978,0.0334,-0.1804,0.208
166.7070,0.0504,-0.0289,-0.4239,0.428
166.7120,0.0932,-0.0647,0.4106,0.426
166.7190,0.3101,-0.0216,0.2859,0.422
166.7260,0.3816,-0.1244,-0.1519,0.429
166.7370,0.1064,-0.0575,-0.0871,0.149
166.7370,0.0611,0.1744,0.2476,0.309
166.7380,0.0492,0.2815,0.1827,0.339
166.7420,0.3407,0.1639,-0.1640,0.412
166.7470,0.1036,-0.0658,0.0106,0.123
166.7540,-0.0924,-0.0228,-0.0300,0.100
166.7560,-0.4002,0.1326,-0.2092,0.471
166.7610,-0.1605,-0.0277,-0.0417,0.168
166.7660,0.0333,-0.0564,0.0349,0.074
166.7710,0.1672,-0.0324,-0.0918,0.193
166.7750,0.1384,0.0894,-0.0463,0.171
166.7800,0.0688,-0.0446,0.2596,0.272
166.7850,-0.1605,0.0846,0.1350,0.226
166.7900,-0.0452,0.1706,-0.0539,0.184
166.7950,0.0170,0.1250,-0.0993,0.161
166.8040,0.1506,-0.1019,0.2331,0.296
166.8050,0.1192,-0.1758,0.0440,0.217
166.8110,-0.1099,0.0921,-0.2381,0.278
166.8150,-0.2982,0.1734,-0.1661,0.383
166.8200,-0.2551,-0.1327,0.2739,0.397
166.8250,-0.1667,-0.1778,0.2592,0.356
166.8300,0.1347,-0.0127,-0.2908,0.321
166.8370,0.1560,0.1211,-0.1351,0.239
166.8390,0.1008,-0.1323,0.3359,0.375
166.8440,-0.0285,-0.2133,0.1156,0.244
166.8500,-0.0785,0.0043,-0.3195,0.329
166.8550,0.0818,0.1764,-0.1925,0.274
166.8590,0.1075,-0.0579,0.4984,0.513
166.8640,0.1479,-0.0602,0.0844,0.181
166.8770,-0.0719,0.0950,-0.5753,0.588
166.8780,-0.2413,0.1092,-0.1205,0.291
166.8790,-0.0647,-0.1897,0.5464,0.582
166.8860,0.0498,0.0518,-0.0279,0.077
166.8890,-0.0551,-0.0558,-0.6181,0.623
166.8940,-0.0719,-0.0318,0.2310,0.244
166.9000,0.0521,-0.1154,0.4363,0.454
166.9040,0.0761,0.0423,-0.1211,0.149
166.9090,0.0572,-0.0223,-0.4101,0.415
166.9130,0.1310,-0.0079,0.3527,0.376
166.9210,0.1543,-0.1560,0.3260,0.393
166.9300,0.2834,-0.0390,-0.0807,0.297
166.9320,0.0754,-0.0034,-0.1929,0.207
166.9370,0.0467,0.1686,0.2925,0.341
166.9390,0.0249,0.1730,0.0436,0.180
166.9440,0.1659,0.0149,-0.1525,0.226
166.9480,-0.0181,-0.0496,-0.0567,0.077
166.9550,0.0466,0.1703,0.1561,0.236
166.9580,-0.1063,0.1677,-0.0257,0.200
166.9630,0.0732,-0.0309,-0.1404,0.161
166.9680,-0.2136,-0.2054,-0.1044,0.314
166.9730,0.0449,-0.0188,-0.0206,0.053
166.9770,-0.0962,0.1318,-0.0708,0.178
166.9820,-0.1126,0.0791,0.0201,0.139
166.9880,-0.1530,-0.0309,0.0512,0.164
166.9920,-0.0188,-0.0118,0.0129,0.026
166.9970,0.1532,-0.0117,0.0893,0.178
167.0030,0.2007,-0.1072,0.2733,0.356
167.0070,0.0356,0.0889,0.1056,0.143
167.0120,0.0909,0.1319,-0.2673,0.312
167.0200,-0.0908,0.1701,0.1536,0.247
167.0260,0.0571,0.0387,0.3040,0.312
167.0260,-0.1031,0.1699,-0.1576,0.254
167.0310,-0.1743,0.1339,-0.4394,0.491
167.0390,-0.3249,-0.0048,0.3426,0.472
167.0420,0.0573,-0.2413,0.3207,0.405
167.0460,-0.1530,0.0243,-0.4780,0.502
167.0520,-0.1140,0.0482,-0.3865,0.406
167.0590,-0.1311,-0.0569,0.5054,0.525
167.0610,0.1074,-0.1429,0.2968,0.346
167.0660,0.0694,0.0747,-0.7670,0.774
167.0730,-0.1262,0.0316,0.0034,0.130
167.0760,0.0979,0.0579,0.5268,0.539
167.0810,0.2837,-0.0594,-0.2434,0.378
167.0880,0.1571,-0.0235,-0.4534,0.480
167.0900,0.1471,0.0220,0.3717,0.400
167.0950,0.1966,0.1676,0.1705,0.310
167.1010,0.1369,-0.1577,-0.2886,0.356
167.1080,-0.0136,-0.1312,-0.0134,0.133
167.1100,0.1080,0.0218,0.0344,0.115
167.1210,0.2868,0.1340,0.0750,0.325
167.1230,0.2651,-0.1961,-0.4389,0.549
167.1260,0.0117,-0.2700,0.2141,0.345
167.1320,-0.0076,-0.0977,0.0298,0.102
167.1370,0.0139,0.1819,-0.0921,0.204
167.1400,0.0952,0.0309,-0.2569,0.276
167.1450,0.1165,-0.0193,0.3552,0.374
167.1490,0.1521,0.0595,0.0321,0.166
167.1550,0.1953,0.1286,-0.3431,0.415
167.1600,0.1092,-0.0843,0.0468,0.146
167.1640,0.2522,-0.1630,0.3503,0.461
167.1700,0.0606,0.0570,0.1037,0.133
167.1740,0.0826,0.1716,-0.3529,0.401
167.1780,-0.1084,0.0232,0.1040,0.152
167.1830,0.0947,-0.0723,0.4193,0.436
167.1880,-0.0583,0.0256,-0.2073,0.217
167.1930,-0.1700,0.1546,-0.2668,0.352
167.1980,-0.1529,-0.0630,0.2712,0.318
167.2050,0.1050,-0.1344,0.2494,0.302
167.2090,0.0691,-0.0602,-0.2767,0.291
167.2130,-0.0381,0.0929,-0.0780,0.127
167.2230,-0.1911,0.1455,0.2376,0.338
167.2230,0.1053,-0.0841,0.1441,0.197
167.2280,0.0335,-0.0146,-0.2170,0.220
167.2330,-0.0499,-0.0001,0.0080,0.051
167.2380,-0.1504,-0.0024,0.2469,0.289
167.2430,0.0766,-0.1123,-0.0187,0.137
167.2480,-0.0955,-0.1504,-0.2911,0.341
167.2540,-0.2218,0.0028,0.0200,0.223
167.2590,-0.1978,0.1127,0.2231,0.319
167.2620,0.1056,-0.0428,0.0818,0.140
167.2700,0.1053,0.0814,-0.3461,0.371
167.2740,-0.1720,0.0312,-0.0804,0.192
167.2770,-0.2055,-0.0573,0.2184,0.305
167.2820,-0.0406,0.0001,0.0389,0.056
167.2900,0.1028,-0.0215,-0.4032,0.417
167.2920,0.0764,0.0502,0.1445,0.171
167.2970,0.0832,0.1195,0.2376,0.279
167.3070,0.1762,-0.0480,-0.0734,0.197
167.3070,0.1353,0.0238,-0.2119,0.253
167.3160,0.1999,-0.0146,-0.2666,0.334
167.3170,-0.0396,-0.0577,0.3813,0.388
167.3260,0.2685,-0.0888,-0.1162,0.306
167.3290,-0.1070,0.0020,-0.2666,0.287
167.3320,0.0632,0.0186,-0.2639,0.272
167.3380,-0.1066,0.1214,0.2383,0.288
167.3420,0.0942,0.0254,-0.1492,0.178
167.3460,-0.0037,0.0324,-0.1681,0.171
167.3510,-0.1062,0.0347,-0.1034,0.152
167.3580,-0.1108,0.1231,-0.0053,0.166
167.3610,0.0756,-0.1256,0.1381,0.201
167.3650,-0.0439,-0.1375,-0.1727,0.225
167.3710,-0.1797,-0.0801,0.0115,0.197
167.3750,-0.0026,0.1590,0.0019,0.159
167.3800,0.1597,0.1374,0.0617,0.220
167.3870,0.1045,-0.0299,0.0090,0.109
167.3900,-0.0864,-0.0273,-0.0985,0.134
167.3950,-0.1459,0.0589,-0.0458,0.164
167.4000,0.0547,0.0039,0.1884,0.196
167.4060,0.0091,-0.1036,-0.0532,0.117
167.4100,-0.1625,0.0327,-0.1678,0.236
167.4160,-0.0593,0.1618,-0.0935,0.196
167.4230,-0.0332,0.0495,0.1671,0.177
167.4260,0.0648,-0.1608,0.1621,0.237
167.4300,-0.2505,-0.0674,-0.1416,0.296
167.4350,-0.2813,0.0714,-0.0195,0.291
167.4400,-0.0948,-0.1723,0.3007,0.359
167.4440,0.1034,-0.3656,0.0542,0.384
167.4490,-0.0231,-0.0928,-0.3521,0.365
167.4550,-0.0612,0.1726,0.0594,0.193
167.4610,0.0913,-0.1693,0.2624,0.325
167.4640,-0.0476,-0.1883,-0.1107,0.224
167.4700,-0.2599,0.0030,-0.3854,0.465
167.4740,-0.0590,0.0915,0.3081,0.327
167.4790,0.1077,-0.1261,0.3340,0.373
167.4830,0.1315,-0.0520,-0.2567,0.293
167.4890,-0.0859,0.0411,-0.2134,0.234
167.4930,0.0908,0.0220,0.4202,0.430
167.4990,0.0855,-0.1215,0.3145,0.348
167.5080,0.0784,-0.0425,-0.1806,0.201
167.5090,0.0330,-0.1046,-0.1851,0.215
